customer_id	customer_age	arpu	model	gender
8536812230654946206	26.0	98.6	HTC U12+	female
8537187303700645704	34.0	28.33	SM-J100H DS	male
8537336630523829064	58.0	100.0	iPhone 7 (A1778)	female
8537512351468910768	33.0	122.67	V3	male
8538223905528634563	35.0	69.44	Redmi 5 plus	male
85383968819202605				
8538505019858189651	61.0	76.34	Y91i	male
8539070881238895834	45.0	80.41	Mate 9	male
853935059096071465				
8539589791699244582	34.0	30.83	PORSCHE DESII Mate 20 RS	male
8539599283198623673	37.0	37.8	SM-A600G DS	female
8540336722770650000	43.0	12.83	Redmi NOTE 4	male
8540396665079797834	38.0	86.06	HONOR 8X	male
854120726101528723	35.0	121.32	vivo NEX S	male
8541589083308538249	37.0	110.43	CPH1819	male
8541766814451483594				
8541830260231006804				
8541893484285243446				
854211313112080983				
8542487819729374767	34.0	81.6	Huawei Y7 Pro (2019)	female
8542891338249052044				
8542917038270297693				
8543165766189469228	43.0	50.34	UNKNOWN	female
8543181841884047212	55.0	43.33	iPhone 6 (A1549)	male
854339260648342449	33.0	86.97	K6 Note	male
8543741537335372100				
8543854856332295770	25.0	150.58	Huawei Y7 Pro (2019)	male
8543947789161441681	40.0	80.22	P9 Plus	male
8543980729090917611	44.0	90.61	HTC Desire 12+	female
8544190803245477442				
8544247061285930956	31.0	43.82	Xperia XA1 Plus	male
8544269826646916372	44.0	12.92	1609	female
8544697768141075446	-1.0	4.87	UNKNOWN	
8544860974828596291				
8545558860038618093				
854572869495654151				
8545898337162976176				
8546071323664971269				
8546381302258265641				
8546687239221000923				
8546973756940985994	31.0	104.18	iPhone X (A1901)	male
8546973814199840225				
8547675804283336759	44.0	40.26	SM-J410F DS	male
8547993049610637752				
8548135935421932937	30.0	77.98	iPhone 6 (A1586)	male
8548217218916393615				
8548452250696548677				
8548964599514004519	31.0	85.69	iPhone 6S (A1688)	male
8549100919574882144	40.0	35.5	SM-J106B DS	male
8549338981015650611				
8549372943060826659	24.0	40.02	CPH1723	male
8550652790831079693				
8551454458457964209				
8552127040885791137				
8552263262693724964	24.0	117.47	iPhone 6S (A1688)	male
8552306388606781766	-1.0	7.35	UNKNOWN	
8552704253922733034	44.0	51.3	Mate 8	male
8553319864913845746	34.0	24.22	CPH1969	male
8554066924318907237	20.0	17.83	MI A1	male
8554219293879933883		62.89		female
8554377109642739973	52.0	78.13	Y31L	male
85548913510413528	25.0	98.08		female
8554901048270149690	40.0	98.13	iPhone 7 Plus (A1784)	male
8554919099331792079				
8554953686986863907				
8554982124142897851				
8555247828298198087				
8556004073966082408				
8556408374350353593	27.0	93.0	iPhone 7 Plus (A1784)	female
8556468656551977821	35.0	163.26	Y9 2019	male
8556878246729294445				
8556985833248867669	-1.0	8.0	UNKNOWN	
8557171632418744875	-1.0	4.33	UNKNOWN	
8557702986839612606	25.0	99.15	SM-G750F	female
8557928679736445965				
8558262681067480002	37.0	45.6	iPhone 7 (A1778)	male
8558358029890186709	43.0	80.13	SM-A910F DS	female
8558720111029760606				
8559106006486128614	35.0	101.67	ZA12074545	male
8559174630334807867				
8559809303120879475				
8560327771636015659				
8560404167746658103				
8560557165781694604				
8560741936564762625	45.0	103.02	P20 Pro	female
8560796664562823728				
8560916917274803366				
8561152958737977328				
8561783145361955766	49.0	90.73	SM-A305F DS	female
8561801618190819357				
8561978077770590550				
8562305227134328870	28.0	44.78	Xiaomi Mi 9	male
8562548434169534848	31.0	68.02	Xperia XZ Premium	male
8562807941667229160				
8562959652565512325				
8563257023963599967	-1.0	12.05	UNKNOWN	
856351479147925815	40.0	153.17	vivo V15 Pro	female
8563696936882840356	23.0	22.17	Y6	female
8564041849517275873				
8564155989511812771	30.0	80.28	1282	female
8564170612089250517	48.0	78.73		female
8564412872268113814				
856442955650845876				
8564756917109225760	49.0	30.4	A37fw	female
8564826811386818261	-1.0	5.2	UNKNOWN	
8565653487430657693	29.0	188.69	Samsung Galaxy A80	female
8566131461578348067	23.0	68.33	HONOR 8X	male
8566323017631151359	43.0	180.79	HTC U12 Life	female
8566698335988847922				
8566703833546988977				
8567019919461580434	13.0	48.27	SM-G900F	male
8567126519601689797	26.0	34.0	iPhone 8 Plus (A1897)	female
8567177794429896945	-1.0	4.0	UNKNOWN	
8567400470561229181	43.0	53.0	SM-J415F DS	male
8567498104728852377	48.0	46.67	UNKNOWN	
8567543035149710408	24.0	5.03	iPhone 7 (A1778)	male
8567598513830398362				
8567761444246343746	31.0	82.31	iPhone 6	female
8567937615844807792	35.0	90.77	iPhone 6S (A1688)	female
856839196559051825	23.0	67.0	Samsung Galaxy Note9	male
8568653916735066796	35.0	336.42	V9	female
8568808858205714694	29.0	70.54	SM-J710GN DS	female
8569161288465015746				
8569444072331601852	16.0	99.08	UNKNOWN	male
8569521384523656707	28.0	86.16		female
8569529510040673904				
8569982065399842904				
8570044512662671189				
8570245899203644013				
8570369720687876634	41.0	79.28	HTC Desire 12+	male
8570495598711941771	53.0	80.53	CPH1723	male
8570810839491029506	25.0	81.32	CPH1853	male
8570895313345288244	31.0	101.42	iPhone SE (A1723)	male
8571038143146649860				
8571209747571640613	31.0	142.85	PORSCHE DESII Mate 20	female
8571628130384969854				
8571757949963711053	26.0	19.22	MB503HS	female
8572027703611850535				
8572403511302242745	44.0	109.65	P20 Pro	male
8572927556932035913				
8572962059474535233	36.0	166.05	Honor View 20	female
8573174574850875220	31.0	38.19	SM-N960F DS	male
8573318873832241387				
8573408992116865057	39.0	0.0	I9205	female
8574286705552438927	53.0	48.0	SM-J320G DS	male
8574774763437272393	18.0	48.87	Y81i	female
8574926240016797637	40.0	138.27	SM-N960F DS	female
8575295627900409163				
85762950870526326				
8576986697480982798				
8577220004769014867	33.0	43.15	SM-J700F DS	male
8577257654492895629				
857807121411941291	50.0	30.0	SM-J510GN DS	female
8578272748890163871	31.0	90.65		female
8578373646445072963				
8578502524073167143	53.0	98.08	HTC U12+	male
857852859056167423	-1.0	83.25	SM-G935FD	male
8579100988851219096				
857910428462840186				
857922616679186498				
8579654846324007294				
8579864919825245691	61.0	68.02	Y6	male
8581532435051928759				
8581893920366983401	24.0	6.07	Cosmos V21	male
8581957624371178571				
8582753738460055178	46.0	186.54	Xperia XZ Premium	female
8583024891237265720	66.0	85.33	iPhone XS MAX (A2101)	
8583480180222910424	25.0	79.99	PORSCHE DESII Mate 20 RS	male
8584050586666758252	21.0	12.83	SM-T231	female
8584255045049859433				
8585228021515491423				
8586095230934720405	23.0	79.6	iPhone 6 Plus (A1524)	female
8586505034438941234	46.0	22.76	SM-T231	female
8586628313868353237	27.0	88.87	A37fw	male
8586902340280099530	48.0	151.92	X9009	male
8587222297347239834	30.0	81.17		female
8587257451772117741	54.0	88.57	SM-A705F DS	male
8587393524218323636	21.0	30.98	Redmi 5	male
8587479830528474595	57.0	200.2	P20	female
8587559342906227789	19.0	50.0	Xiaomi Redmi Note 7	female
858814679864587482	66.0	98.76	A77	male
8588154726328854912				
858839120986483465	48.0	84.7	SM-N9208	male
8589096969921295417	36.0	84.37	iPhone SE (A1723)	male
8590131648235999840				
8590308873947293823	34.0	52.09		female
8590774807187153065				
8590776119795730206				
8591006088645586019	17.0	140.35	A6000	female
8591018596655840538	41.0	80.0		male
8591652932038426318	21.0	46.93	iPhone 6S (A1688)	male
8591658358977438972	37.0	101.1	iPhone 6 Plus (A1524)	female
8591930970083436651	32.0	44.17	A57	female
8592045120512909135	58.0	38.0	Nova 2i	male
8592175143066064016	18.0	90.5	iPhone 7 Plus (A1784)	male
8592502486805620425				
8592766543493423208	28.0	45.77	iPhone 7 (A1778)	female
8592788175815201438		81.13	OnePlus 6	male
8592827824121253551				
8592950796050165169				
8593039334316684608	33.0	98.32	iPhone 6S (A1688)	male
8593163290170839795	40.0	270.26	Y7 Pro 2018	female
8593172757754784201				
8593762003812519794	19.0	13.55	V9	male
8594033744454255813				
8594174704449702559				
8594248424110416936	35.0	98.35	Oppo Reno	male
8594882110516629850	36.0	66.67	Unknown	male
8595098346598834814	28.0	84.73	iPhone 6 (A1586)	female
8595227232227677086	52.0	134.47	I9082	male
8595319606274527160				
8595611677243582805	28.0	264.67	iPhone X (A1901)	male
8595988758482343233	-1.0	5.2	UNKNOWN	
8596320242812882842	31.0	17.37	SM-A305F DS	male
8596343088427879172				
8596422751418210983	33.0	52.0	A37fw	female
859650702482311122	56.0	123.0	CPH1853	male
859660598086965021	27.0	98.27	P9	female
8596849301859264939	25.0	22.43	A1601	male
8596909907925084574	45.0	150.16	Nova 2i	male
8597099918769173106				
859736825738273806				
8597394916473562427	28.0	81.85	A1601	male
8597709570442834980	-1.0	100.44	iPhone 6S (A1688)	
8597719472863486296		54.87	Xiaomi Black Shark 2 Pro	female
8597873080111208185	20.0	111.98	iPhone 7 (A1778)	male
8598253022626152905				
8598614396867065018	29.0	4.43	SM-J200GU DS	female
8600316554295316853				
8600414389360217660	37.0	98.33	SM-N950F DS	female
8600566249864007824	17.0	23.92	SM-N9005	female
8600903973669379927				
8600922590914793158	56.0	82.7	ZenFone Go ZC500TG	male
8601036106051156501				
8601051595483926870	34.0	82.33	vivo S1	male
86012029487678109				
8601607573141567952	26.0	30.8	Y6 Pro 2019	male
8602047753018896811				
860214065958232817	45.0	82.51		female
8602779619954235884	-1.0	52.93	SM-J105B DS	
8602852434704033282	26.0	244.17	iPhone 8 Plus (A1897)	male
8602855399750840155	32.0	80.13	A37fw	female
8603204417771978226	42.0	81.0	iPhone 6 Plus (A1524)	female
8603970199208519905	43.0	101.97	A1601	female
8604035896159560182	-1.0	8.0	UNKNOWN	
8604452673371740180	56.0	112.67	V11	female
8604769654315461113				
8606124198961453835	46.0	35.43	SM-J320G DS	male
8606937651524842697	49.0	53.26	Q350	female
8607012813954102665	29.0	23.2	Y81	male
860704395970910261				
8608546501599642437				
8609282486049636979				
8609414659135031267				
8609484492566482671	48.0	60.99	iPhone 7 (A1778)	male
8609616943753910526	56.0	23.47	ZenFone 2 Laser ZE550KL	male
8609623770136910242	21.0	42.09	HMA-L29	male
8609636425787462358	50.0	92.67	iPhone 8 Plus (A1897)	female
8609761691735792115				
8609833229254245052	22.0	15.95	TAB 7 Essential	female
8609910794452445805	22.0	176.79	Oppo Reno	female
8610293571880558316				
8610378008179535759	50.0	133.18	nova 3	male
8610522654286978569	17.0	18.73	V11i	male
8610586897065039788				
8610617728648623761	21.0	67.8	iPhone 7 (A1660)	male
8610728088058260124	58.0	166.99	A1601	male
8611341523802195504	48.0	80.52	CPH1819	male
8611581396794981621				
8611746861354092454	49.0	89.64	SM-N9208	female
8612140942014978050	28.0	92.1	A3s	female
8612335398608333817		124.81	Nokia 1 Plus	female
861240403529048782	43.0	98.93	Y71	male
8612436837069520377				
8612456112090614103	22.0	242.94	iPhone XS (A2097)	male
8612539186277905032	38.0	351.42	iPhone X (A1901)	male
8612597991250147813				
861294389045409492	19.0	29.24	SM-J500G DS	female
8613425298023092841				
861436370632768565		65.9	Sony Xperia XZ2 Premium	male
8614484514786610024				
8614916785745310719	26.0	74.39	TAB 7 Essential	female
8614939795530337886				
8615106532917016932	49.0	85.0	SM-N9005	male
8615603039745423183	27.0	95.68	iPhone 6 Plus (A1522)	female
8615652144352621072				
8615711228521576622				
8616890686860748822				
8616990777458031661				
8617099710101958257	37.0	80.0	iPhone 6 (A1586)	male
8617282771879839344	19.0	24.95	Neffos X1 Lite	male
8617448446789720638	33.0	23.97	R9s	female
8617531951577188968	43.0	126.33	UNKNOWN	female
861754913121818384	53.0	62.8	iPhone 6S Plus (A1687)	male
861769206772985127	44.0	107.37	Oppo Reno 10x Zoom	male
8618087416648897157	35.0	103.35	Y91	female
8618244044687282163	54.0	105.58	SM-J120G DS	male
8618313183525040729				
8618421354767789131				
8618625145404625094				
8618631676558680317	-1.0	8.0	UNKNOWN	
8619041761552704998	-1.0	6.51	UNKNOWN	
8619362676092989909	63.0	100.08	iPhone 6S Plus (A1687)	male
8619922075458274512				
86200078861300601	40.0	59.53	A33f	male
8620011855574649153	31.0	65.87	UNKNOWN	
8620203422555881961	32.0	30.0	SM-A105G DS	female
8620304942887306383				
862062453844593124	36.0	167.48	Unknown	male
8621399599611491	27.0	356.35	iPad Air (A2123)	female
8621454235887782168	58.0	312.21	iPhone 5S (A1530)	male
862258005854652472				
8622830749027673940	36.0	80.47	Apple iPhone XS Max	female
8623036090510769366	21.0	27.75	Y81	female
8623348651059709464				
8623750309167385251				
8624027849999226463	44.0	43.34	Samsung Galaxy S10	male
8624111320402596435	45.0	148.08	iPhone 6S (A1688)	female
8625145756943887326	27.0	33.8	F1f	
8625811454646275550	-1.0	9.36	UNKNOWN	
8625954101891099621	21.0	54.83	Xiaomi Mi 9 SE	female
8626218428754863925	47.0	80.33	Xperia XA1 Ultra	female
8626266370402253363				
8626675702745043241	48.0	34.39	PORSCHE DESIGN Mate 10	male
8626802114623104436	-1.0	9.36	UNKNOWN	
8626822411407619289	21.0	27.63	iPhone 5	female
8627189731665175007				
8627493330244477195	-1.0	0.0	E5577	female
8627593917068120556	37.0	59.67	Nova 2i	male
8627734159188455747	34.0	162.67	iPhone 7 (A1778)	male
8628451423407969991				
8628755883256094726				
8629239449844368232				
8630191925772355897				
8630260421742707856	30.0	308.02	iPhone X (A1901)	female
8630317662744986657				
8630372305039217994	25.0	98.02	CPH1801	female
8630438921895886789	38.0	40.0	iPad Air (A1475)	
8631189217356297540	-1.0	151.23	SM-J250F DS	
8631384920431469264				
8632039643436482886	23.0	55.0	Apple iPhone XR	female
8632110272314428756	56.0	30.0	MI 4i	male
8634071529247630416	37.0	95.67	iPhone 7 (A1778)	male
8634206498153285684				
8634426975200985135				
8634530049467081164				
8634536796930623564				
8634667160077972406	25.0	90.87	ZenFone 3 MAX ZC520TL	female
8634737759614157735				
8634999939682460749				
8635063892500125257				
8635180231227828117				
8635287938189487523	33.0	56.02	Huawei Mate 20 X	male
8635748434298587382	-1.0	205.0	iPhone 7 Plus (A1784)	female
8635824852865661563	24.0	45.09	MI A1	female
8635862198045195888	56.0	50.01	iPhone 8 Plus (A1897)	male
8635927124174296339	26.0	1.17	iPhone 6 Plus (A1524)	female
8636324106377866141				
8636595058252120627	-1.0	91.46	iPhone 7 (A1778)	female
8636598356787005260	55.0	27.92	Mate 10	male
8636863853138306884	53.0	100.0	SM-N950F DS	female
8637824585176379858	22.0	58.82	iPhone 5S (A1453)	male
8637958674944355474	48.0	0.0	SM-A105G DS	male
8638097676599147135				
8639211027572656912	61.0	53.05	SM-N9005	female
8639346161380021063				
8639440504397684956	57.0	12.73	SM-A105G DS	female
863959154100930187	29.0	90.88	Samsung Galaxy Note9	female
8639846967802551494				
8639932129408414204	32.0	84.5	iPhone 6 Plus (A1524)	female
8640239829392098614	29.0	127.92	UNKNOWN	male
8640423145625421759	49.0	156.77	1609	male
8640660466789762567	34.0	100.08	iPhone XS MAX (A2101)	female
8640833030012213024				
8640969899387169878				
8641053184419475961				
8641290690894327682				
8641488135783814941	61.0	104.26	A3s	female
8641524368225437738				
86422517462406463	55.0	80.71	Samsung Galaxy S10+	male
8642523443326503600				
8643131779915194636				
8643229154880645667	71.0	28.05	A11w	male
8643259108281704859	71.0	169.03	Mate 20	male
8643263506328217703	38.0	44.56	SM-G935FD	male
8643264605839845914	32.0	83.21	nova 3i	male
8643396350365633627	32.0	139.42	CPH1607	female
8643667570989173307				
8643953982620150091	32.0	100.9	A2020a40	male
8644221180956200259	60.0	83.86	A3s	female
8644226678514341314	50.0	63.0	Y7 Pro 2018	male
8644314330280170716	53.0	90.2	P20	male
8644625816769746788	34.0	21.32	SM-N9208	female
8645255982918707028				
8645288404568279829	37.0	107.85	SM-N960F DS	male
8645305321756908005				
8645551665025692908	20.0	29.8	SM-G965F DS	female
8645743309632679840	35.0	45.23	S7580	male
8646263671382313761	46.0	148.02	SM-N9208	male
8646272742678323529	60.0	100.16	SM-N950F DS	
8646765282666243933	24.0	88.7	V5s	female
8646796953321840670	57.0	85.17	PORSCHE DESIGN Mate 10	male
8646909469876213584	35.0	188.0	HMA-L29	male
8647946154456143640				
8648402768911260071	27.0	23.58	SM-J100H DS	female
8648479186560152400	31.0	53.16	iPhone 7 Plus (A1784)	female
8648637409754327669				
8648650659203177837	41.0	161.02	SM-G318HZ DS	male
8648695923059832974	19.0	72.7	Huawei Nova 4	male
8649198770059144242				
8649223586628789023	66.0	47.46	3T	male
8649904490424995311				
8650314114235718214	22.0	31.48	SM-J510GN DS	male
8650456000701870147	13.0	71.52	SM-J5008	male
8650830828700077039	36.0	193.13	SM-J710GN DS	male
8651806045243800250				
8651928899265676411	33.0	97.85	iPhone 6 (A1586)	female
8651999559818921401	21.0	7.1	V11i	female
8652050050747573403	41.0	101.35	T00P	male
8652598616627560486	30.0	265.16	iPhone X (A1901)	male
8652777743686635591	38.0	54.47	iPhone 6 (A1586)	female
8652951381569218376				
8653679613332687787	59.0	55.0	CPH1803	male
8654023406484423184	24.0	113.54	vivo V15 Pro	female
8654467523045110380	22.0	15.93	X9006	male
8654654586215279670	61.0	110.24	Redmi 5	male
8654754244247491837				
8654843711571215662				
8654988189833003224	-1.0	5.2	UNKNOWN	
8655304764679337240				
8655311361749106506				
865548842265563886				
8655742705201064301				
8655858954327258616				
8656248925415773556	36.0	134.43	iPhone 6 (A1549)	female
8656466474174424253	56.0	80.0	Xperia Z5 Premium Dual	female
865656340345288081				
8657435866399086997	34.0	0.0	SM-G532G DS	female
8657478995202134553	29.0	161.2	iPhone 5	male
8657716328573324596				
8657831549805879462	54.0	119.28	1606	male
8657969843895727499	64.0	80.13	iPhone 6 (A1586)	male
8658083425124077954	46.0	274.08	iPhone XR (A2105)	male
8658226821630378528	34.0	162.63	Honor 20	female
8658231802596699983	20.0	158.71	Samsung Galaxy A10s	male
8658878352866819435	13.0	27.17	CPH1853	male
8658959268593461192	42.0	80.06	Honor 10 Lite	male
8659033624667315068	37.0	128.1	vivo S1	male
8659102902287029376	32.0	128.48	SM-J320G DS	male
8659116224762410089	4.0	2.0	TM11Q	
8659117742451307412	25.0	79.99	iPhone 7 Plus (A1784)	male
8659346538502568141	-1.0	8.0	UNKNOWN	
866000904496088026	24.0	121.13	iPhone 6S (A1688)	male
8660016495999006898	23.0	85.48	Honor 20	male
8660074001165394558	47.0	87.17	iPhone 6S Plus (A1687)	female
8660153354160530655	25.0	33.3	HONOR 5A	female
8660157382056074532	78.0	153.21	SM-N910C	male
8660239361329235659				
8660427877833515596	27.0	199.98	SM-N9005	male
8660466997354519224	52.0	99.75	Mate 10	male
8660536464237273433	65.0	18.47	Redmi 4X	male
8660724212998589207				
8661055639188661640	34.0	55.71	SM-A750GN DS	male
8661216334092312941	31.0	120.06	Oppo Find X	male
8661307692755995691				
8661430757931238326	35.0	101.16	Redmi 4A	male
8662161620306785818				
86622548121127576		77.8	Samsung Galaxy A20	female
8662493325072683551	32.0	60.42	SM-J730G DS	female
8662621611458257676	27.0	168.6	iPhone 7 Plus (A1784)	female
8662979794564276846	17.0	86.32	ZenFone 4 Selfie ZD553KL	
8663149374732870666				
8663276659654015005	40.0	80.06	Pixel 2 XL (G011C)	male
8663354827671023396	46.0	80.0	Xiaomi Mi Mix 3	female
8663374644473174324	49.0	105.94	iPhone XS MAX (A2101)	female
8663411523412455856	26.0	179.54	iPhone 6S Plus (A1687)	male
8663755370373168067				
866436069824916393	21.0	4.5	A37f	male
8664651523056125130				
8664835469434410674				
8664887432961912097	22.0	19.82	S860	female
8664995825392184395				
8665472670741684157	35.0	60.65	A3s	male
8665521275188467863				
8665701609663793451	42.0	98.8	Samsung Galaxy A20	female
8665891890718965385	33.0	12.52	SM-G530H DS	female
8665940130294636811	49.0	81.67	iPhone 7 (A1778)	female
8666255945621468135				
8666576231691553615	37.0	92.0	HTC Desire 12+	male
8666715940252155767	32.0	90.93	SM-G532G DS	female
866685727109343566	37.0	112.12	Nova 2i	female
8666905197005768374	33.0	78.02	nova 3i	male
8666910182470693377	19.0	24.44	Y21	male
8667352271293644964	20.0	34.1	A1601	male
8667522537648056955	30.0	45.0	Wiko View2 Pro	female
8667839720081197614	37.0	107.07	HTC U12 Life	male
8668057317359385503				
8668572381521568656				
8668748189162860974	22.0	19.9	iPhone 7 (A1778)	female
8668825982011513656	47.0	159.4	Nokia 2.2	male
8668877767665314502	37.0	98.68	OnePlus 6	male
8668932226535904464	28.0	78.17	R9s	female
8669649951758580881				
8669694001928562123	13.0	13.67	F5	male
8669765303970412886	49.0	85.24	iPhone 6 (A1586)	male
8669887740329953177	39.0	140.1	ARS-L22	male
8669941884728914793	46.0	35.0	A37f	male
8670031148363579299				
8670701664727688899	44.0	80.86	Samsung Galaxy S10+	female
8670963549539689956	43.0	99.42	Huawei P30	female
867115916283890802	23.0	248.24	iPhone 8 (A1905)	female
867133274939997189	42.0	103.21	P20 Pro	female
8671826680032057724				
8672230586204214369				
8672326817338482763	52.0	294.51	iPhone 8 Plus (A1897)	male
8672381235800114648	-1.0	5.2	UNKNOWN	
8672443905160255682				
8672523032584092314	42.0	81.28	Y7 Pro 2019	male
8672952202347323262				
8673367171492761700				
8673464770798138047	-1.0	8.0	UNKNOWN	
8673852791552610022	46.0	45.0	Huawei P30 Pro	male
8674002020867481759	46.0	74.54	RMX1811	male
8674355721474166672				
8674655723450876952				
8675186638702158352				
8675275147602331332				
8675360817894215039	21.0	27.95	SM-G530H DS	male
8675860314675667840				
8676042593018465006				
8676052471890030684	30.0	88.28		female
8676221654328029651				
8676296475609844992	34.0	26.55	iPhone X (A1901)	male
8676829964774672776	33.0	219.23	V7+	male
8676998796963411284	38.0	50.85	P10 Lite	male
8677358098562102136				
8677508610229623142				
8677527429589189955				
8677532076815681793	35.0	90.06	P10	female
8677665715461373873	56.0	57.5	CPH1901	male
8677870124729814923	28.0	40.67	iPhone 5S (A1533)	female
8678060037770019993	50.0	110.01	Huawei Y7 Pro (2019)	female
8678161368428484525	-1.0	5.23	UNKNOWN	
867817904952751926	25.0	98.57	SM-N9005	male
8678426261587670480	28.0	136.13	P9	male
8678430659634183324	30.0	189.14	SM-G950FD	male
8679416745355663104	57.0	219.64	iPhone 8 Plus (A1897)	female
867965748571568408	24.0	46.88	iPhone 6 (A1586)	male
8679843230413844240				
8680262813030750454				
8681101346570707079	56.0	45.03	nova 3	male
8681405761890718353		98.14	Samsung Galaxy A80	female
8681758786874719579				
8682681807199439809				
8682755572560443902	29.0	96.67	iPhone 6S (A1688)	female
8682861399461588938	60.0	139.72	Nova 2i	male
8683079398588787231	19.0	52.63	Asus Zenfone Max (M2) ZB633KL	female
8683360641441627912	24.0	37.17	Apple iPhone XR	female
868425078898893861				
8684680676936313547				
8685225221092487605	60.0	80.0	ZenFone Selfie ZD551KL	female
8686195644454327970				
8686559440347658410	46.0	45.0	SM-N910C	male
8686926839030157660				
8688094481203700358	32.0	188.07	P20	female
8688096680226956780	38.0	122.77	vivo V15 Pro	male
8688480009058911327	50.0	24.75	Neo 5	male
8688497951005874229	40.0	200.02	iPhone 7 (A1778)	male
868852283396021449				
868856681442534293				
8688665311633670914				
8688703702615894946		82.69		male
8689025451549636663	47.0	60.72	SM-J100H DS	female
8689043167869706832	33.0	164.17	Nova 2i	female
8690169220359336076	48.0	175.05	iPhone XR (A2105)	female
8690271347280844616	45.0	104.73	A57	male
8690388552083502503				
8690531033301026491	26.0	76.33	UNKNOWN	female
8690590992123649941	24.0	80.93	Samsung Galaxy Note10	male
869072440317980422	28.0	80.05	Redmi 5	male
8691588249170248093	28.0	186.97	POCOPHONE F1	male
8691638976965120927				
8692316038594629868	-1.0	50.0	UNKNOWN	
8692571212565679502	53.0	45.0	A37f	male
8692674382275159646	58.0	80.0	SM-G975F DS	female
8693485478686038460	35.0	49.87	V7+	female
8693495144194857731	25.0	602.9	iPhone 7 Plus (A1784)	male
8694491453308309021				
8694643913838688496				
8694991294308404038	-1.0	8.0	UNKNOWN	
8695074014071924139	37.0	108.02	Mate 9	female
8695235118594515438	15.0	31.5	A3s	male
8695499471171461308	27.0	77.88	iPhone 5	male
8696268986849496681				
8696342443179474873	67.0	80.0	SM-A710FD	male
8696467035491950325	35.0	171.08	Xiaomi Redmi 7A	male
8696487830385940513				
8696703917062612645	20.0	66.33	UNKNOWN	male
8696730155825081118				
8696918022731970619	-1.0	248.99	SM-N9208	
8697349670143166594				
8697889756828776892	59.0	112.0	F1f	male
8698195194585071628				
8698808610235767971				
869903242623011594				
8699236545185012782	14.0	26.05	M10	female
869935453978346432				
869937958826276548				
8699404544648328706	51.0	54.77	UNKNOWN	male
8699819549854340366				
869988418919997344	42.0	98.08	MediaPad M3	female
8700124405142532340				
8700228097846385541	62.0	99.72	iPhone 5S (A1530)	male
8700572165032873130	59.0	80.74	P30 Pro	male
8701497248573279774				
8701609254797281472	-1.0	8.0	UNKNOWN	
8701969885472325839	37.0	303.0	SM-J700F DS	female
8702214182771473872	33.0	150.86	iPhone XS MAX (A2101)	female
8702347729880186214	43.0	90.42	Honor 8X	female
8702538681891640058		128.02	Xiaomi Mi 8 Pro	female
8702819807960743717	29.0	248.82	P20 Pro	female
8702894471598679792	45.0	82.47	Huawei Y7 Pro (2019)	male
8702976815037777682				
8703315115725831308		93.46		female
8703522969908917132				
8703615811850184867	-1.0	115.47	HMA-L29	
8703808390752893446	24.0	68.98	Q5 (SQR100-2)	female
8703859883326149959	19.0	0.76	iPhone 8 (A1905)	male
8704858425949885242				
8704902274934538903	37.0	84.53	SM-N9208	male
870521296568059582				
8705272232890893484	33.0	234.76	CPH1823	male
8705407090646865450	36.0	77.07	SM-J250F DS	male
8705531990865453849	33.0	111.03	N7100	female
8705579402840966734				
8705597971994209910		126.86	Oppo A7	male
8706161886469400093				
8706192166655147433				
8706640895485887041				
8706912097841026745				
8707262494076457509		117.97	Xiaomi Black Shark 2	male
8707333400600195296				
8707982019490607586	32.0	46.16	P20 lite	male
8708018357036216732	57.0	85.13	I9505	male
8708168087284161970	36.0	86.19	Nokia 8.1	female
8708196443406752508	27.0	58.0	ALTITUDE	female
8708328321051950252	54.0	93.71	iPhone 6	male
8708908581006645046	35.0	90.61	SM-A710FD	male
8708969380932551839	44.0	95.71	SM-N9208	male
8708985289375223484	52.0	77.66	Mate 9	female
8709019910839256555	54.0	194.94	M3s	female
8709154349214478012	35.0	50.05		male
8709221438841382504				
8709347022132272966	32.0	128.35	iPhone XS MAX (A2104)	male
8709388872545618466	33.0	20.0	SM-G530H DS	male
8709720794008254038	44.0	86.6	Huawei Mate 20 Pro	male
8709957841886124303	20.0	46.7	Honor View 20	male
8709986107924677294	26.0	37.1	iPhone 7 Plus (A1784)	female
8710021370896150790	31.0	30.02	Oppo Reno 10x Zoom	female
871009553920662656	52.0	83.87	SM-G930FD	female
8710444699988302809				
8710446899011559231				
8710612015421657302				
8711966019554657804				
8712052242008288343				
8712153522005739421		158.8		male
8712265846977282384	30.0	30.0	HONOR Bee4G	female
8712529526820935355				
8712532825355819988				
8712533924867448199				
8712577770063719099	50.0	80.13	Oppo F11 Pro	male
8712927883961033727	42.0	45.0	SM-J510GN DS	male
871310432199025045				
8713339172541417311	24.0	99.06	iPhone 8 (A1905)	male
8713385932306308292	20.0	54.57	UNKNOWN	male
871351310559216051	35.0	82.82	Eagle Eye	male
8713558188474577306				
8715393273381683015				
8715668213301276969	-1.0	0.0	UNKNOWN	
8715737593144375115				
8716141783362989677				
8716185288911165823	41.0	65.18	UNKNOWN	male
8716361128098187500				
8716674003878632323	25.0	165.87	Samsung Galaxy A20	female
8716896140955215320	52.0	79.98	iPhone 7 Plus (A1661)	female
871697508799109387	42.0	29.3	SM-G610F DS	male
871707194666498764	40.0	193.14	SM-N950F DS	
8717076981489563437	43.0	63.87	CPH1801	male
871760185678484278				
8718640540761913762	56.0	103.02	SM-J700F DS	male
