date_2,hour,week,dayname,weekend,day_period,RSSI,heatIndex,humidity,pm25,temperature,daily_min_RSSI,daily_min_heatIndex,daily_min_humidity,daily_min_pm25,daily_min_temperature,daily_max_RSSI,daily_max_heatIndex,daily_max_humidity,daily_max_pm25,daily_max_temperature,daily_mean_RSSI,daily_mean_heatIndex,daily_mean_humidity,daily_mean_pm25,daily_mean_temperature,daily_std_RSSI,daily_std_heatIndex,daily_std_humidity,daily_std_pm25,daily_std_temperature,RSSI_day_ago,heatIndex_day_ago,humidity_day_ago,pm25_day_ago,temperature_day_ago,RSSI_week_ago,heatIndex_week_ago,humidity_week_ago,pm25_week_ago,temperature_week_ago,RSSI_two_week_ago,heatIndex_two_week_ago,humidity_two_week_ago,pm25_two_week_ago,temperature_two_week_ago
2019-06-15,23,24,Saturday,True,evening,-119.2,32.92,76.98,19.4,28.53,-133.8,31.48,53.66,1.0,27.84,-115.48,43.74,78.41,20.38,35.18,-127.42608695652173,37.2095652173913,67.80565217391303,10.025217391304349,31.213043478260868,7.103393388265818,3.8514170689156964,8.397851903956779,7.286517355902312,2.473761278227971,-131.1,29.81,80.34,1.5,27.02,-124.3,33.56,76.46,6.46,28.83,-124.3,33.56,76.46,6.46,28.83
2019-06-16,0,24,Sunday,True,evening,-117.78,34.54,75.23,17.18,29.31,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-132.92,31.7,77.91,3.2,27.97,-119.59,34.56,75.39,7.27,29.31,-119.59,34.56,75.39,7.27,29.31
2019-06-16,1,24,Sunday,True,evening,-116.83,38.31,72.8,11.88,30.94,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-133.2,31.48,78.41,3.0,27.84,-117.9,37.22,73.15,9.83,30.52,-117.9,37.22,73.15,9.83,30.52
2019-06-16,2,24,Sunday,True,evening,-117.25,41.84,71.38,16.53,32.3,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,,,,,,-122.04,39.5,69.57,10.21,31.74,-122.04,39.5,69.57,10.21,31.74
2019-06-16,3,24,Sunday,True,evening,-121.56,45.25,64.31,12.67,34.39,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-132.5,38.84,67.03,2.0,31.81,-118.29,41.55,64.56,8.56,33.13,-118.29,41.55,64.56,8.56,33.13
2019-06-16,4,24,Sunday,True,morning,-118.46,46.41,57.18,8.12,35.93,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-130.5,40.44,62.43,3.0,33.01,-119.74,43.97,58.47,5.79,34.88,-119.74,43.97,58.47,5.79,34.88
2019-06-16,5,24,Sunday,True,morning,-117.09,47.46,53.16,3.72,37.01,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-133.8,40.98,55.66,2.0,34.22,-121.04,45.44,55.48,4.53,35.89,-121.04,45.44,55.48,4.53,35.89
2019-06-16,6,24,Sunday,True,morning,-119.12,48.39,51.12,2.62,37.71,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-133.8,42.02,53.66,1.0,34.94,-118.05,46.62,55.78,6.41,36.24,-118.05,46.62,55.78,6.41,36.24
2019-06-16,7,24,Sunday,True,morning,-119.52,47.43,52.91,3.15,37.04,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-133.07,42.19,54.01,4.0,34.94,-120.08,45.21,58.15,6.69,35.36,-120.08,45.21,58.15,6.69,35.36
2019-06-16,8,24,Sunday,True,morning,-121.44,44.01,55.87,3.96,35.32,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-132.65,43.74,56.14,2.5,35.18,-119.26,45.07,59.17,6.17,35.14,-119.26,45.07,59.17,6.17,35.14
2019-06-16,9,24,Sunday,True,morning,-120.69,43.87,57.21,5.6,35.05,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-132.98,42.17,57.84,3.0,34.33,-119.69,44.64,59.48,6.77,34.95,-119.69,44.64,59.48,6.77,34.95
2019-06-16,10,24,Sunday,True,noon,-121.71,42.33,56.14,7.61,34.66,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-133.3,41.08,60.1,4.0,33.58,-119.52,43.56,61.3,7.23,34.29,-119.52,43.56,61.3,7.23,34.29
2019-06-16,11,24,Sunday,True,noon,-122.31,41.22,59.87,9.25,33.67,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-130.68,39.71,63.12,6.8,32.64,-121.55,41.97,63.5,9.31,33.41,-121.55,41.97,63.5,9.31,33.41
2019-06-16,12,24,Sunday,True,noon,-118.06,39.97,62.55,15.33,32.82,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-132.0,39.29,66.15,10.0,32.09,-122.43,40.59,67.08,11.87,32.44,-122.43,40.59,67.08,11.87,32.44
2019-06-16,13,24,Sunday,True,noon,-127.78,39.07,64.78,16.0,32.18,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-131.6,37.92,69.59,14.5,31.16,-123.72,39.82,69.02,11.45,31.92,-123.72,39.82,69.02,11.45,31.92
2019-06-16,14,24,Sunday,True,noon,-131.62,38.21,66.69,30.5,31.62,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-132.13,36.82,69.24,12.5,30.79,-120.45,38.8,69.79,11.73,31.46,-120.45,38.8,69.79,11.73,31.46
2019-06-16,15,24,Sunday,True,noon,-130.93,37.01,67.71,19.17,31.04,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-131.1,36.05,69.62,20.38,30.45,-117.92,38.78,71.73,16.11,31.23,-117.92,38.78,71.73,16.11,31.23
2019-06-16,16,24,Sunday,True,night,-119.96,36.69,69.3,20.17,30.73,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-115.48,35.69,71.04,16.71,30.16,-117.64,35.52,71.66,9.83,30.03,-117.64,35.52,71.66,9.83,30.03
2019-06-16,17,24,Sunday,True,night,-118.72,36.29,72.09,20.83,30.29,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-119.71,34.8,71.57,12.72,29.75,-118.78,34.72,71.1,7.38,29.76,-118.78,34.72,71.1,7.38,29.76
2019-06-16,18,24,Sunday,True,night,-117.52,36.3,73.68,21.11,30.13,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-120.39,34.32,73.24,13.38,29.41,-120.19,34.4,71.85,6.38,29.56,-120.19,34.4,71.85,6.38,29.56
2019-06-16,19,24,Sunday,True,night,-120.37,34.5,71.0,6.53,29.67,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-118.94,33.95,74.8,16.71,29.12,-119.91,34.36,72.65,6.37,29.47,-119.91,34.36,72.65,6.37,29.47
2019-06-16,20,24,Sunday,True,night,-123.54,32.7,72.46,2.47,28.79,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-117.27,33.56,76.29,19.76,28.84,-118.25,34.25,72.69,6.67,29.42,-118.25,34.25,72.69,6.67,29.42
2019-06-16,21,24,Sunday,True,night,-116.78,32.22,73.55,6.76,28.49,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-116.45,33.28,77.12,19.69,28.67,-120.46,34.25,73.97,10.37,29.31,-120.46,34.25,73.97,10.37,29.31
2019-06-16,22,24,Sunday,True,evening,-119.79,31.73,73.34,2.96,28.28,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-117.13,32.87,77.58,20.33,28.47,-119.6,34.2,74.84,12.38,29.22,-119.6,34.2,74.84,12.38,29.22
2019-06-16,23,24,Sunday,True,evening,-115.69,31.96,72.42,3.75,28.46,-131.62,31.73,51.12,2.47,28.28,-115.69,48.39,75.23,30.5,37.71,-120.60499999999998,39.48791666666667,65.28125,11.16125,32.326249999999995,4.206992109416856,5.300354359906492,7.922205068803381,7.6888673403994225,2.982376951796788,-119.2,32.92,76.98,19.4,28.53,-121.33,34.09,75.49,12.93,29.12,-121.33,34.09,75.49,12.93,29.12
2019-06-17,0,25,Monday,False,evening,-118.1,33.01,71.53,4.78,29.0,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-117.78,34.54,75.23,17.18,29.31,-117.69,35.09,73.33,14.82,29.7,-117.69,35.09,73.33,14.82,29.7
2019-06-17,1,25,Monday,False,evening,-120.95,35.18,66.22,3.85,30.45,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-116.83,38.31,72.8,11.88,30.94,-118.29,37.67,68.32,11.0,31.22,-118.29,37.67,68.32,11.0,31.22
2019-06-17,2,25,Monday,False,evening,-121.94,38.91,63.06,5.85,32.34,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-117.25,41.84,71.38,16.53,32.3,-118.58,41.38,61.83,9.0,33.44,-118.58,41.38,61.83,9.0,33.44
2019-06-17,3,25,Monday,False,evening,-121.82,42.68,61.56,6.57,33.94,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-121.56,45.25,64.31,12.67,34.39,-122.51,44.81,58.25,8.29,35.2,-122.51,44.81,58.25,8.29,35.2
2019-06-17,4,25,Monday,False,morning,-119.41,45.74,59.74,5.86,35.27,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-118.46,46.41,57.18,8.12,35.93,-117.31,45.6,56.62,9.2,35.75,-117.31,45.6,56.62,9.2,35.75
2019-06-17,5,25,Monday,False,morning,-123.8,46.3,58.25,5.18,35.71,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-117.09,47.46,53.16,3.72,37.01,-120.41,45.88,57.4,11.25,35.71,-120.41,45.88,57.4,11.25,35.71
2019-06-17,6,25,Monday,False,morning,-123.06,47.24,56.55,6.53,36.31,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-119.12,48.39,51.12,2.62,37.71,-119.49,44.64,60.46,11.64,34.79,-119.49,44.64,60.46,11.64,34.79
2019-06-17,7,25,Monday,False,morning,-120.64,47.29,55.3,8.63,36.56,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-119.52,47.43,52.91,3.15,37.04,-120.66,44.03,63.56,11.56,34.1,-120.66,44.03,63.56,11.56,34.1
2019-06-17,8,25,Monday,False,morning,-123.39,46.42,54.16,6.12,36.46,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-121.44,44.01,55.87,3.96,35.32,-121.31,46.37,60.5,11.18,35.35,-121.31,46.37,60.5,11.18,35.35
2019-06-17,9,25,Monday,False,morning,-119.75,43.82,55.6,5.6,35.3,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-120.69,43.87,57.21,5.6,35.05,-124.26,46.81,60.3,12.91,35.53,-124.26,46.81,60.3,12.91,35.53
2019-06-17,10,25,Monday,False,noon,-119.67,42.0,61.03,6.54,33.79,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-121.71,42.33,56.14,7.61,34.66,-123.13,44.66,63.06,15.0,34.38,-123.13,44.66,63.06,15.0,34.38
2019-06-17,11,25,Monday,False,noon,-121.86,40.42,63.35,8.25,32.88,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-122.31,41.22,59.87,9.25,33.67,-118.05,41.19,63.74,14.62,33.1,-118.05,41.19,63.74,14.62,33.1
2019-06-17,12,25,Monday,False,noon,-120.51,40.31,68.09,11.47,32.21,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-118.06,39.97,62.55,15.33,32.82,-119.69,38.95,63.14,11.79,32.35,-119.69,38.95,63.14,11.79,32.35
2019-06-17,13,25,Monday,False,noon,-122.42,39.88,70.34,13.27,31.78,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-127.78,39.07,64.78,16.0,32.18,-119.01,38.65,66.12,13.71,31.85,-119.01,38.65,66.12,13.71,31.85
2019-06-17,14,25,Monday,False,noon,-122.27,39.33,72.11,22.87,31.38,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-131.62,38.21,66.69,30.5,31.62,-118.72,38.06,67.47,15.23,31.47,-118.72,38.06,67.47,15.23,31.47
2019-06-17,15,25,Monday,False,noon,-121.85,38.89,72.95,14.9,31.13,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-130.93,37.01,67.71,19.17,31.04,-116.05,37.43,67.68,16.73,31.2,-116.05,37.43,67.68,16.73,31.2
2019-06-17,16,25,Monday,False,night,-120.48,38.44,73.32,14.81,30.93,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-119.96,36.69,69.3,20.17,30.73,-120.29,37.25,69.45,17.74,30.93,-120.29,37.25,69.45,17.74,30.93
2019-06-17,17,25,Monday,False,night,-120.34,37.92,72.24,12.1,30.86,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-118.72,36.29,72.09,20.83,30.29,-120.45,37.36,72.69,23.81,30.62,-120.45,37.36,72.69,23.81,30.62
2019-06-17,18,25,Monday,False,night,-118.41,33.18,68.03,2.93,29.38,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-117.52,36.3,73.68,21.11,30.13,-120.89,37.36,73.21,26.39,30.56,-120.89,37.36,73.21,26.39,30.56
2019-06-17,19,25,Monday,False,night,-121.22,33.03,70.76,6.5,29.07,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-120.37,34.5,71.0,6.53,29.67,-118.6,37.33,73.25,26.9,30.55,-118.6,37.33,73.25,26.9,30.55
2019-06-17,20,25,Monday,False,night,-120.35,33.43,72.75,5.38,29.08,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-123.54,32.7,72.46,2.47,28.79,-120.78,36.87,73.8,27.5,30.33,-120.78,36.87,73.8,27.5,30.33
2019-06-17,21,25,Monday,False,night,-120.18,32.78,72.78,12.84,28.8,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-116.78,32.22,73.55,6.76,28.49,-120.1,36.5,74.03,27.55,30.17,-120.1,36.5,74.03,27.55,30.17
2019-06-17,22,25,Monday,False,evening,-118.94,32.68,74.15,8.83,28.64,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-119.79,31.73,73.34,2.96,28.28,-115.76,36.73,75.81,28.07,30.08,-115.76,36.73,75.81,28.07,30.08
2019-06-17,23,25,Monday,False,evening,-119.28,33.03,74.67,10.96,28.75,-123.8,32.68,54.16,2.93,28.64,-118.1,47.29,74.67,22.87,36.56,-120.85999999999997,39.246249999999996,66.18916666666668,8.775833333333335,32.08416666666667,1.537555937476609,5.133494286249526,6.92348989447089,4.595899795201831,2.7461006610428034,-115.69,31.96,72.42,3.75,28.46,-120.48,37.02,76.71,28.47,30.09,-120.48,37.02,76.71,28.47,30.09
2019-06-18,0,25,Tuesday,False,evening,-117.78,34.62,73.5,13.45,29.5,-123.26,34.62,60.64,4.92,29.38,-115.18,44.4,78.6,28.19,34.68,-119.82041666666665,38.70083333333333,70.97666666666666,13.29625,31.3575,1.9570596382165313,3.011723349883234,6.543348874449043,7.035989972370935,1.821213761538544,-118.1,33.01,71.53,4.78,29.0,-118.66,37.87,76.71,29.0,30.39,-118.66,37.87,76.71,29.0,30.39
2019-06-18,1,25,Tuesday,False,evening,-119.55,37.11,68.81,10.5,30.95,-123.26,34.62,60.64,4.92,29.38,-115.18,44.4,78.6,28.19,34.68,-119.82041666666665,38.70083333333333,70.97666666666666,13.29625,31.3575,1.9570596382165313,3.011723349883234,6.543348874449043,7.035989972370935,1.821213761538544,-120.95,35.18,66.22,3.85,30.45,-118.95,39.5,71.66,24.91,31.5,-118.95,39.5,71.66,24.91,31.5
2019-06-18,2,25,Tuesday,False,evening,-120.09,39.28,66.06,6.56,32.1,-123.26,34.62,60.64,4.92,29.38,-115.18,44.4,78.6,28.19,34.68,-119.82041666666665,38.70083333333333,70.97666666666666,13.29625,31.3575,1.9570596382165313,3.011723349883234,6.543348874449043,7.035989972370935,1.821213761538544,-121.94,38.91,63.06,5.85,32.34,-119.97,41.87,65.3,15.56,33.12,-119.97,41.87,65.3,15.56,33.12
2019-06-18,3,25,Tuesday,False,evening,-121.27,43.41,61.78,5.14,34.16,-123.26,34.62,60.64,4.92,29.38,-115.18,44.4,78.6,28.19,34.68,-119.82041666666665,38.70083333333333,70.97666666666666,13.29625,31.3575,1.9570596382165313,3.011723349883234,6.543348874449043,7.035989972370935,1.821213761538544,-121.82,42.68,61.56,6.57,33.94,-119.0,43.84,61.23,10.17,34.4,-119.0,43.84,61.23,10.17,34.4
2019-06-18,4,25,Tuesday,False,morning,-118.75,44.4,60.64,4.92,34.68,-123.26,34.62,60.64,4.92,29.38,-115.18,44.4,78.6,28.19,34.68,-119.82041666666665,38.70083333333333,70.97666666666666,13.29625,31.3575,1.9570596382165313,3.011723349883234,6.543348874449043,7.035989972370935,1.821213761538544,-119.41,45.74,59.74,5.86,35.27,-117.45,46.18,56.84,8.53,35.91,-117.45,46.18,56.84,8.53,35.91
2019-06-18,5,25,Tuesday,False,morning,-121.34,44.02,61.0,9.33,34.49,-123.26,34.62,60.64,4.92,29.38,-115.18,44.4,78.6,28.19,34.68,-119.82041666666665,38.70083333333333,70.97666666666666,13.29625,31.3575,1.9570596382165313,3.011723349883234,6.543348874449043,7.035989972370935,1.821213761538544,-123.8,46.3,58.25,5.18,35.71,-118.51,43.52,68.63,10.24,33.24,-118.51,43.52,68.63,10.24,33.24
2019-06-18,6,25,Tuesday,False,morning,-121.11,42.74,61.79,9.0,33.93,-123.26,34.62,60.64,4.92,29.38,-115.18,44.4,78.6,28.19,34.68,-119.82041666666665,38.70083333333333,70.97666666666666,13.29625,31.3575,1.9570596382165313,3.011723349883234,6.543348874449043,7.035989972370935,1.821213761538544,-123.06,47.24,56.55,6.53,36.31,-117.95,43.08,68.5,9.39,33.08,-117.95,43.08,68.5,9.39,33.08
2019-06-18,7,25,Tuesday,False,morning,-122.09,41.6,63.66,6.24,33.25,-123.26,34.62,60.64,4.92,29.38,-115.18,44.4,78.6,28.19,34.68,-119.82041666666665,38.70083333333333,70.97666666666666,13.29625,31.3575,1.9570596382165313,3.011723349883234,6.543348874449043,7.035989972370935,1.821213761538544,-120.64,47.29,55.3,8.63,36.56,-117.25,39.05,68.52,2.89,31.7,-117.25,39.05,68.52,2.89,31.7
2019-06-18,8,25,Tuesday,False,morning,-118.68,41.64,65.86,7.35,32.96,-123.26,34.62,60.64,4.92,29.38,-115.18,44.4,78.6,28.19,34.68,-119.82041666666665,38.70083333333333,70.97666666666666,13.29625,31.3575,1.9570596382165313,3.011723349883234,6.543348874449043,7.035989972370935,1.821213761538544,-123.39,46.42,54.16,6.12,36.46,-118.21,37.28,73.47,6.7,30.51,-118.21,37.28,73.47,6.7,30.51
2019-06-18,9,25,Tuesday,False,morning,-121.95,41.7,64.64,6.75,33.15,-123.26,34.62,60.64,4.92,29.38,-115.18,44.4,78.6,28.19,34.68,-119.82041666666665,38.70083333333333,70.97666666666666,13.29625,31.3575,1.9570596382165313,3.011723349883234,6.543348874449043,7.035989972370935,1.821213761538544,-119.75,43.82,55.6,5.6,35.3,-116.25,36.14,77.28,14.13,29.73,-116.25,36.14,77.28,14.13,29.73
2019-06-18,10,25,Tuesday,False,noon,-118.28,40.2,66.27,6.12,32.41,-123.26,34.62,60.64,4.92,29.38,-115.18,44.4,78.6,28.19,34.68,-119.82041666666665,38.70083333333333,70.97666666666666,13.29625,31.3575,1.9570596382165313,3.011723349883234,6.543348874449043,7.035989972370935,1.821213761538544,-119.67,42.0,61.03,6.54,33.79,-116.33,35.32,77.65,10.12,29.4,-116.33,35.32,77.65,10.12,29.4
